TCS,name,lat,lon,PHASE,PHASE_STATUS,PHASE_STATUS_TEXT
262,BLOOR ST E & SHERBOURNE ST,43.67235800420083,-79.37685400219162,4,9.0,Begin Yellow Clearance
262,BLOOR ST E & SHERBOURNE ST,43.67235800420083,-79.37685400219162,4,9.0,Begin Yellow Clearance
262,BLOOR ST E & SHERBOURNE ST,43.67235800420083,-79.37685400219162,8,8.0,Green Termination
262,BLOOR ST E & SHERBOURNE ST,43.67235800420083,-79.37685400219162,8,9.0,Begin Yellow Clearance
262,BLOOR ST E & SHERBOURNE ST,43.67235800420083,-79.37685400219162,8,9.0,Begin Yellow Clearance
633,KEELE ST & GRANDRAVINE DR,43.75202299554907,-79.4881730042854,2,10.0,End Yellow Clearance
633,KEELE ST & GRANDRAVINE DR,43.75202299554907,-79.4881730042854,6,10.0,End Yellow Clearance
580,WESTON RD & DENISON RD E,43.696237001104286,-79.50819899660706,1,2.0,Begin Green
580,WESTON RD & DENISON RD E,43.696237001104286,-79.50819899660706,6,2.0,Begin Green
580,WESTON RD & DENISON RD E,43.696237001104286,-79.50819899660706,6,2.0,Begin Green
772,EGLINTON AVE W & WILLIAM R ALLEN RD S,43.69868499816125,-79.43646100423312,4,2.0,Begin Green
772,EGLINTON AVE W & WILLIAM R ALLEN RD S,43.69868499816125,-79.43646100423312,4,2.0,Begin Green
772,EGLINTON AVE W & WILLIAM R ALLEN RD S,43.69868499816125,-79.43646100423312,8,2.0,Begin Green
772,EGLINTON AVE W & WILLIAM R ALLEN RD S,43.69868499816125,-79.43646100423312,8,2.0,Begin Green
896,BAY ST & DAVENPORT RD,43.673197999386815,-79.39083300137237,2,2.0,Begin Green
896,BAY ST & DAVENPORT RD,43.673197999386815,-79.39083300137237,6,2.0,Begin Green
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,4,8.0,Green Termination
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,4,9.0,Begin Yellow Clearance
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,4,9.0,Begin Yellow Clearance
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,8,8.0,Green Termination
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,8,9.0,Begin Yellow Clearance
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,8,9.0,Begin Yellow Clearance
100,BATHURST ST & EGLINTON AVE W,43.700992001276816,-79.42556100259776,1,9.0,Begin Yellow Clearance
445,O CONNOR DR & COXWELL AVE,43.697766996277714,-79.32948900114357,1,8.0,Green Termination
445,O CONNOR DR & COXWELL AVE,43.697766996277714,-79.32948900114357,1,9.0,Begin Yellow Clearance
445,O CONNOR DR & COXWELL AVE,43.697766996277714,-79.32948900114357,1,9.0,Begin Yellow Clearance
793,BLOOR ST W & THE WEST MALL,43.635625002979666,-79.56231799595565,1,2.0,Begin Green
793,BLOOR ST W & THE WEST MALL,43.635625002979666,-79.56231799595565,5,10.0,End Yellow Clearance
429,LAWRENCE AVE W & CULFORD RD,43.70637399827838,-79.48766699805792,2,10.0,End Yellow Clearance
429,LAWRENCE AVE W & CULFORD RD,43.70637399827838,-79.48766699805792,6,10.0,End Yellow Clearance
195,DIXON RD & CITY VIEW DR,43.690211999337876,-79.57706600245324,4,10.0,End Yellow Clearance
195,DIXON RD & CITY VIEW DR,43.690211999337876,-79.57706600245324,8,10.0,End Yellow Clearance
641,ST CLAIR AVE E & HERRON AVE,43.71091999671277,-79.28608599665814,4,10.0,End Yellow Clearance
641,ST CLAIR AVE E & HERRON AVE,43.71091999671277,-79.28608599665814,8,10.0,End Yellow Clearance
881,DUNDAS ST W & CLOVERDALE MALL,43.62900499868558,-79.55493700539691,5,10.0,End Yellow Clearance
134,MOUNT PLEASANT RD & ST CLAIR AVE E,43.69037199974231,-79.38332799991409,5,2.0,Begin Green
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,4,8.0,Green Termination
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,4,9.0,Begin Yellow Clearance
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,4,9.0,Begin Yellow Clearance
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,8,8.0,Green Termination
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,8,9.0,Begin Yellow Clearance
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,8,9.0,Begin Yellow Clearance
462,EGLINTON AVE E & BRIMLEY RD,43.73669599829755,-79.24808399910624,2,2.0,Begin Green
462,EGLINTON AVE E & BRIMLEY RD,43.73669599829755,-79.24808399910624,6,2.0,Begin Green
462,EGLINTON AVE E & BRIMLEY RD,43.73669599829755,-79.24808399910624,9,2.0,Begin Green
658,GREENWOOD AVE & SAMMON AVE,43.68688400277677,-79.33466800143316,4,9.0,Begin Yellow Clearance
658,GREENWOOD AVE & SAMMON AVE,43.68688400277677,-79.33466800143316,8,8.0,Green Termination
658,GREENWOOD AVE & SAMMON AVE,43.68688400277677,-79.33466800143316,8,9.0,Begin Yellow Clearance
658,GREENWOOD AVE & SAMMON AVE,43.68688400277677,-79.33466800143316,8,9.0,Begin Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,4,9.0,Begin Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,8,9.0,Begin Yellow Clearance
136,MOUNT PLEASANT RD & MERTON ST,43.698173998086595,-79.38647800389944,4,2.0,Begin Green
136,MOUNT PLEASANT RD & MERTON ST,43.698173998086595,-79.38647800389944,8,2.0,Begin Green
860,ST CLAIR AVE W & DEER PARK CRES,43.687315001734795,-79.39797500581635,5,9.0,Begin Yellow Clearance
540,KING ST W & JAMESON AVE,43.63717599587031,-79.43603700346742,1,10.0,End Yellow Clearance
387,DAVENPORT RD & OAKWOOD AVE,43.67440699711895,-79.43378199575038,5,9.0,Begin Yellow Clearance
388,DUFFERIN ST & DAVENPORT RD,43.67298999935626,-79.44099599405891,1,10.0,End Yellow Clearance
327,DUNDAS ST W & BLOOR ST W,43.65632099830551,-79.45245299441933,3,8.0,Green Termination
327,DUNDAS ST W & BLOOR ST W,43.65632099830551,-79.45245299441933,3,9.0,Begin Yellow Clearance
327,DUNDAS ST W & BLOOR ST W,43.65632099830551,-79.45245299441933,3,9.0,Begin Yellow Clearance
275,SPADINA AVE & RICHMOND ST W,43.64780699833986,-79.3959690008641,4,2.0,Begin Green
275,SPADINA AVE & RICHMOND ST W,43.64780699833986,-79.3959690008641,8,2.0,Begin Green
185,JANE ST & DUNDAS ST W,43.66573399919707,-79.49118600149917,7,9.0,Begin Yellow Clearance
230,LAKE SHORE BLVD W & PARK LAWN RD,43.62296800220216,-79.48121099727202,2,2.0,Begin Green
230,LAKE SHORE BLVD W & PARK LAWN RD,43.62296800220216,-79.48121099727202,2,2.0,Begin Green
230,LAKE SHORE BLVD W & PARK LAWN RD,43.62296800220216,-79.48121099727202,5,2.0,Begin Green
240,LAKE SHORE BLVD W & LONG BRANCH AVE,43.59436100139991,-79.53401599658172,2,2.0,Begin Green
240,LAKE SHORE BLVD W & LONG BRANCH AVE,43.59436100139991,-79.53401599658172,6,2.0,Begin Green
241,LAKE SHORE BLVD W & THIRTY SEVENTH ST,43.59339600033535,-79.53817999407106,4,2.0,Begin Green
241,LAKE SHORE BLVD W & THIRTY SEVENTH ST,43.59339600033535,-79.53817999407106,8,2.0,Begin Green
523,JANE ST & ST JOHNS RD,43.661992996365676,-79.4896699973536,2,2.0,Begin Green
523,JANE ST & ST JOHNS RD,43.661992996365676,-79.4896699973536,6,2.0,Begin Green
917,THE QUEENSWAY & NORTH QUEEN ST,43.61421699565887,-79.55615400423066,6,2.0,Begin Green
917,THE QUEENSWAY & NORTH QUEEN ST,43.61421699565887,-79.55615400423066,6,2.0,Begin Green
917,THE QUEENSWAY & NORTH QUEEN ST,43.61421699565887,-79.55615400423066,6,2.0,Begin Green
329,BLOOR ST W & HIGH PARK AVE,43.65353699949975,-79.4652970033174,4,2.0,Begin Green
329,BLOOR ST W & HIGH PARK AVE,43.65353699949975,-79.4652970033174,8,2.0,Begin Green
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,8.0,Green Termination
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,4,2.0,Begin Green
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,8.0,Green Termination
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,9.0,Begin Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,8,2.0,Begin Green
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,4,8.0,Green Termination
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,4,9.0,Begin Yellow Clearance
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,4,9.0,Begin Yellow Clearance
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,4,9.0,Begin Yellow Clearance
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,8,8.0,Green Termination
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,8,9.0,Begin Yellow Clearance
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,8,9.0,Begin Yellow Clearance
368,COXWELL AVE & GERRARD ST E,43.67290800173132,-79.31930900258024,8,9.0,Begin Yellow Clearance
351,DANFORTH AVE & WOODBINE AVE,43.68568400122813,-79.31277800560775,1,2.0,Begin Green
465,EGLINTON AVE W & CALEDONIA RD,43.69303000160252,-79.46221400475223,6,2.0,Begin Green
465,EGLINTON AVE W & CALEDONIA RD,43.69303000160252,-79.46221400475223,6,2.0,Begin Green
366,GERRARD ST E & BOWMORE RD,43.67808999620527,-79.31498600271807,2,2.0,Begin Green
366,GERRARD ST E & BOWMORE RD,43.67808999620527,-79.31498600271807,6,2.0,Begin Green
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,4,10.0,End Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,8,10.0,End Yellow Clearance
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,4,8.0,Green Termination
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,4,9.0,Begin Yellow Clearance
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,4,9.0,Begin Yellow Clearance
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,8,8.0,Green Termination
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,8,9.0,Begin Yellow Clearance
550,QUEEN ST E & WINEVA AVE,43.670980000722835,-79.29574000014877,8,9.0,Begin Yellow Clearance
250,PARLIAMENT ST & CARLTON ST,43.664284996094814,-79.3679809972324,5,8.0,Green Termination
250,PARLIAMENT ST & CARLTON ST,43.664284996094814,-79.3679809972324,5,9.0,Begin Yellow Clearance
257,QUEEN ST E & SHERBOURNE ST,43.654525003875,-79.36945900049861,4,2.0,Begin Green
257,QUEEN ST E & SHERBOURNE ST,43.654525003875,-79.36945900049861,8,2.0,Begin Green
544,QUEEN ST E & LOGAN AVE,43.66052899900228,-79.34250600084187,4,10.0,End Yellow Clearance
544,QUEEN ST E & LOGAN AVE,43.66052899900228,-79.34250600084187,8,10.0,End Yellow Clearance
631,SHEPPARD AVE W & WILSON HEIGHTS BLVD,43.751663001010726,-79.45675100192112,7,10.0,End Yellow Clearance
862,SHEPPARD AVE E & MIDLAND AVE,43.785347996959764,-79.27857000150186,3,10.0,End Yellow Clearance
142,MOUNT PLEASANT RD & LAWRENCE AVE E,43.726341999698384,-79.39640000116013,1,8.0,Green Termination
142,MOUNT PLEASANT RD & LAWRENCE AVE E,43.726341999698384,-79.39640000116013,1,9.0,Begin Yellow Clearance
142,MOUNT PLEASANT RD & LAWRENCE AVE E,43.726341999698384,-79.39640000116013,1,9.0,Begin Yellow Clearance
142,MOUNT PLEASANT RD & LAWRENCE AVE E,43.726341999698384,-79.39640000116013,1,9.0,Begin Yellow Clearance
978,YORK MILLS RD & VALENTINE DR,43.75705299990573,-79.34136000503766,4,10.0,End Yellow Clearance
978,YORK MILLS RD & VALENTINE DR,43.75705299990573,-79.34136000503766,8,10.0,End Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,5,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,2.0,Begin Green
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,2.0,Begin Green
732,REXDALE BLVD & KIPLING AVE,43.71170299950946,-79.56670199906847,1,10.0,End Yellow Clearance
515,VICTORIA PARK AVE & SURREY AVE,43.736269996727614,-79.30742699428038,4,2.0,Begin Green
515,VICTORIA PARK AVE & SURREY AVE,43.736269996727614,-79.30742699428038,8,2.0,Begin Green
756,YORK MILLS RD & DVP N YORK MILLS W RAMP,43.75890017021327,-79.33406348640256,3,10.0,End Yellow Clearance
141,MOUNT PLEASANT RD & ST LEONARDS AVE,43.72232299826274,-79.39570699996725,4,10.0,End Yellow Clearance
141,MOUNT PLEASANT RD & ST LEONARDS AVE,43.72232299826274,-79.39570699996725,8,10.0,End Yellow Clearance
400,LESLIE ST & LAWRENCE AVE E,43.73453500205119,-79.35597899757455,3,9.0,Begin Yellow Clearance
400,LESLIE ST & LAWRENCE AVE E,43.73453500205119,-79.35597899757455,7,9.0,Begin Yellow Clearance
501,LAWRENCE AVE W & CHATSWORTH DR,43.72318800297253,-79.41134499841615,4,10.0,End Yellow Clearance
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,2,8.0,Green Termination
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,2,9.0,Begin Yellow Clearance
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,2,9.0,Begin Yellow Clearance
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,6,8.0,Green Termination
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,6,9.0,Begin Yellow Clearance
350,DANFORTH AVE & GLEBEMOUNT AVE,43.684625999907276,-79.31766899532904,6,9.0,Begin Yellow Clearance
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,3,2.0,Begin Green
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,8,2.0,Begin Green
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,8,2.0,Begin Green
123,AVENUE RD & WILSON AVE,43.73987099662295,-79.42164699521537,2,10.0,End Yellow Clearance
123,AVENUE RD & WILSON AVE,43.73987099662295,-79.42164699521537,6,10.0,End Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,4,2.0,Begin Green
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,8,2.0,Begin Green
420,LAWRENCE AVE E & MARKHAM RD,43.759821997457564,-79.22532400081766,5,10.0,End Yellow Clearance
356,DANFORTH AVE & PHARMACY AVE,43.69232999560851,-79.2833779990601,2,9.0,Begin Yellow Clearance
356,DANFORTH AVE & PHARMACY AVE,43.69232999560851,-79.2833779990601,6,9.0,Begin Yellow Clearance
359,DANFORTH AVE & BIRCHMOUNT RD,43.696993000782115,-79.26399900616784,2,10.0,End Yellow Clearance
359,DANFORTH AVE & BIRCHMOUNT RD,43.696993000782115,-79.26399900616784,6,10.0,End Yellow Clearance
359,DANFORTH AVE & BIRCHMOUNT RD,43.696993000782115,-79.26399900616784,9,10.0,End Yellow Clearance
695,ELLESMERE RD & BIRCHMOUNT RD,43.76342699585293,-79.29136199492909,5,10.0,End Yellow Clearance
697,ELLESMERE RD & MIDLAND AVE,43.767923997802825,-79.27110999480249,1,9.0,Begin Yellow Clearance
702,MARKHAM RD & ELLESMERE RD,43.77643599969304,-79.23175600258442,1,8.0,Green Termination
702,MARKHAM RD & ELLESMERE RD,43.77643599969304,-79.23175600258442,1,9.0,Begin Yellow Clearance
702,MARKHAM RD & ELLESMERE RD,43.77643599969304,-79.23175600258442,5,8.0,Green Termination
702,MARKHAM RD & ELLESMERE RD,43.77643599969304,-79.23175600258442,5,9.0,Begin Yellow Clearance
702,MARKHAM RD & ELLESMERE RD,43.77643599969304,-79.23175600258442,5,9.0,Begin Yellow Clearance
699,MCCOWAN RD & ELLESMERE RD,43.77214199662148,-79.25149799520325,2,10.0,End Yellow Clearance
699,MCCOWAN RD & ELLESMERE RD,43.77214199662148,-79.25149799520325,6,10.0,End Yellow Clearance
901,ELLESMERE RD & NEILSON RD,43.78260100118822,-79.20497499858479,2,10.0,End Yellow Clearance
901,ELLESMERE RD & NEILSON RD,43.78260100118822,-79.20497499858479,6,10.0,End Yellow Clearance
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,4,8.0,Green Termination
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,4,9.0,Begin Yellow Clearance
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,4,9.0,Begin Yellow Clearance
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,8,8.0,Green Termination
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,8,9.0,Begin Yellow Clearance
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,8,9.0,Begin Yellow Clearance
7,JARVIS ST & SHUTER ST,43.65536100365847,-79.37391700571683,4,10.0,End Yellow Clearance
7,JARVIS ST & SHUTER ST,43.65536100365847,-79.37391700571683,8,10.0,End Yellow Clearance
289,DUNDAS ST E & CARLAW AVE,43.664843998517796,-79.34160700122095,4,10.0,End Yellow Clearance
289,DUNDAS ST E & CARLAW AVE,43.664843998517796,-79.34160700122095,8,10.0,End Yellow Clearance
818,EASTERN AVE & LOGAN AVE,43.657878000621814,-79.34139700268494,4,9.0,Begin Yellow Clearance
818,EASTERN AVE & LOGAN AVE,43.657878000621814,-79.34139700268494,8,9.0,Begin Yellow Clearance
610,DUFFERIN ST & ROGERS RD,43.68556599741826,-79.44611700360159,1,10.0,End Yellow Clearance
485,ST CLAIR AVE W & CHRISTIE ST,43.6817089962954,-79.42571899912313,5,10.0,End Yellow Clearance
860,ST CLAIR AVE W & DEER PARK CRES,43.687315001734795,-79.39797500581635,1,8.0,Green Termination
860,ST CLAIR AVE W & DEER PARK CRES,43.687315001734795,-79.39797500581635,1,9.0,Begin Yellow Clearance
270,ADELAIDE ST W & PETER ST,43.647319996419945,-79.39285899853249,4,10.0,End Yellow Clearance
270,ADELAIDE ST W & PETER ST,43.647319996419945,-79.39285899853249,8,10.0,End Yellow Clearance
553,QUEEN ST W & NIAGARA ST,43.6459959967087,-79.40994600006894,4,9.0,Begin Yellow Clearance
553,QUEEN ST W & NIAGARA ST,43.6459959967087,-79.40994600006894,8,9.0,Begin Yellow Clearance
186,DUNDAS ST W & RUNNYMEDE RD,43.66557899744827,-79.48210499651665,8,2.0,Begin Green
186,DUNDAS ST W & RUNNYMEDE RD,43.66557899744827,-79.48210499651665,8,2.0,Begin Green
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,2,8.0,Green Termination
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,2,9.0,Begin Yellow Clearance
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,2,9.0,Begin Yellow Clearance
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,6,8.0,Green Termination
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,6,9.0,Begin Yellow Clearance
43,YONGE ST & CRESCENT RD,43.676962001330814,-79.38953099765408,6,9.0,Begin Yellow Clearance
80,UNIVERSITY AVE & QUEEN ST W,43.65085199922532,-79.38662800465785,2,10.0,End Yellow Clearance
80,UNIVERSITY AVE & QUEEN ST W,43.65085199922532,-79.38662800465785,6,10.0,End Yellow Clearance
268,RICHMOND ST W & PETER ST,43.648392999019876,-79.39327699816144,6,2.0,Begin Green
241,LAKE SHORE BLVD W & THIRTY SEVENTH ST,43.59339600033535,-79.53817999407106,5,10.0,End Yellow Clearance
407,LAWRENCE AVE E & VICTORIA PARK AVE,43.742144004181306,-79.30979300414229,3,10.0,End Yellow Clearance
407,LAWRENCE AVE E & VICTORIA PARK AVE,43.742144004181306,-79.30979300414229,7,10.0,End Yellow Clearance
294,DANFORTH AVE & BROADVIEW AVE,43.67620199882528,-79.35887199753071,4,2.0,Begin Green
294,DANFORTH AVE & BROADVIEW AVE,43.67620199882528,-79.35887199753071,8,9.0,Begin Yellow Clearance
347,DANFORTH AVE & DONLANDS AVE,43.68042100068259,-79.33731500466094,5,9.0,Begin Yellow Clearance
349,DANFORTH AVE & COXWELL AVE,43.68336500324966,-79.32363900564275,4,2.0,Begin Green
349,DANFORTH AVE & COXWELL AVE,43.68336500324966,-79.32363900564275,8,2.0,Begin Green
351,DANFORTH AVE & WOODBINE AVE,43.68568400122813,-79.31277800560775,1,2.0,Begin Green
370,GERRARD ST E & JONES AVE,43.66924999864902,-79.33560800374983,2,9.0,Begin Yellow Clearance
370,GERRARD ST E & JONES AVE,43.66924999864902,-79.33560800374983,6,9.0,Begin Yellow Clearance
366,GERRARD ST E & BOWMORE RD,43.67808999620527,-79.31498600271807,2,9.0,Begin Yellow Clearance
366,GERRARD ST E & BOWMORE RD,43.67808999620527,-79.31498600271807,2,9.0,Begin Yellow Clearance
366,GERRARD ST E & BOWMORE RD,43.67808999620527,-79.31498600271807,6,9.0,Begin Yellow Clearance
168,QUEEN ST E & COXWELL AVE,43.66636000383974,-79.31660199573213,4,2.0,Begin Green
168,QUEEN ST E & COXWELL AVE,43.66636000383974,-79.31660199573213,4,2.0,Begin Green
168,QUEEN ST E & COXWELL AVE,43.66636000383974,-79.31660199573213,8,2.0,Begin Green
168,QUEEN ST E & COXWELL AVE,43.66636000383974,-79.31660199573213,8,2.0,Begin Green
800,ROGERS RD & CALEDONIA RD,43.68309499921397,-79.45802099740537,2,10.0,End Yellow Clearance
800,ROGERS RD & CALEDONIA RD,43.68309499921397,-79.45802099740537,6,10.0,End Yellow Clearance
660,WOODBINE AVE & LUMSDEN AVE,43.69280500237041,-79.31585500405264,4,2.0,Begin Green
660,WOODBINE AVE & LUMSDEN AVE,43.69280500237041,-79.31585500405264,8,2.0,Begin Green
482,YONGE ST & BRIAR HILL AVE,43.71365199641873,-79.39983900473503,2,10.0,End Yellow Clearance
482,YONGE ST & BRIAR HILL AVE,43.71365199641873,-79.39983900473503,6,10.0,End Yellow Clearance
752,KENNEDY RD & SHEPPARD AVE E,43.78328600204152,-79.28826299594877,7,8.0,Green Termination
752,KENNEDY RD & SHEPPARD AVE E,43.78328600204152,-79.28826299594877,7,9.0,Begin Yellow Clearance
166,UNIVERSITY AVE & ARMOURY ST,43.653106998410955,-79.38758199730835,1,10.0,End Yellow Clearance
954,EGLINTON AVE W & 27 401 427 EGLINTON E RAMP,43.673997004290165,-79.56735900401944,4,10.0,End Yellow Clearance
954,EGLINTON AVE W & 27 401 427 EGLINTON E RAMP,43.673997004290165,-79.56735900401944,8,10.0,End Yellow Clearance
719,ELLESMERE RD & MORNINGSIDE AVE,43.78534400238585,-79.1933420001643,2,10.0,End Yellow Clearance
719,ELLESMERE RD & MORNINGSIDE AVE,43.78534400238585,-79.1933420001643,6,10.0,End Yellow Clearance
729,EGLINTON AVE W & KIPLING AVE,43.67717800168301,-79.55089099499664,1,2.0,Begin Green
938,SHEPPARD AVE E & MCCOWAN RD,43.78961999854529,-79.25883799652674,5,9.0,Begin Yellow Clearance
277,SPADINA AVE & DUNDAS ST W,43.65294400449905,-79.3980490041488,4,10.0,End Yellow Clearance
277,SPADINA AVE & DUNDAS ST W,43.65294400449905,-79.3980490041488,8,10.0,End Yellow Clearance
723,ALBION RD & ELMHURST DR,43.725095997185356,-79.55056500545858,4,2.0,Begin Green
723,ALBION RD & ELMHURST DR,43.725095997185356,-79.55056500545858,4,2.0,Begin Green
723,ALBION RD & ELMHURST DR,43.725095997185356,-79.55056500545858,8,2.0,Begin Green
723,ALBION RD & ELMHURST DR,43.725095997185356,-79.55056500545858,8,2.0,Begin Green
975,BURNHAMTHORPE RD & OLD BURNHAMTHORPE RD,43.642559002223884,-79.57589300028715,2,2.0,Begin Green
975,BURNHAMTHORPE RD & OLD BURNHAMTHORPE RD,43.642559002223884,-79.57589300028715,2,2.0,Begin Green
975,BURNHAMTHORPE RD & OLD BURNHAMTHORPE RD,43.642559002223884,-79.57589300028715,6,2.0,Begin Green
975,BURNHAMTHORPE RD & OLD BURNHAMTHORPE RD,43.642559002223884,-79.57589300028715,6,2.0,Begin Green
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,4,8.0,Green Termination
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,4,9.0,Begin Yellow Clearance
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,4,9.0,Begin Yellow Clearance
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,5,2.0,Begin Green
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,8,8.0,Green Termination
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,8,9.0,Begin Yellow Clearance
774,EVANS AVE & HORNER AVE,43.61699300131776,-79.51884600560705,8,9.0,Begin Yellow Clearance
333,BLOOR ST W & JANE ST,43.649329999733816,-79.4844830003943,5,2.0,Begin Green
552,QUEEN ST W & AUGUSTA AVE,43.64806700362799,-79.3996759945446,4,10.0,End Yellow Clearance
552,QUEEN ST W & AUGUSTA AVE,43.64806700362799,-79.3996759945446,8,10.0,End Yellow Clearance
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,4,8.0,Green Termination
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,4,9.0,Begin Yellow Clearance
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,4,9.0,Begin Yellow Clearance
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,8,8.0,Green Termination
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,8,9.0,Begin Yellow Clearance
600,KEELE ST & SHEPPARD AVE W,43.74477700443388,-79.48645199476992,8,9.0,Begin Yellow Clearance
967,JANE ST & SHOREHAM DR,43.76882600381132,-79.52040400352041,3,2.0,Begin Green
493,ST CLAIR AVE W & KEELE ST,43.67253400447835,-79.4676229982737,2,2.0,Begin Green
493,ST CLAIR AVE W & KEELE ST,43.67253400447835,-79.4676229982737,2,2.0,Begin Green
